user ID,purchase ID,bought at,SKU,product,number of purchases,condition,global ratings,shares on social media,reviews
1285,19160,2022-03-17T03:44:18.890822,161,Smartphone,1,used,0,2,58
1526,19161,2022-03-17T03:44:18.890826,162,TV,2,slightly damaged,1,1,21
1028,19162,2022-03-17T03:44:18.890831,163,Camera,1,slightly damaged,2,2,36
669,19163,2022-03-17T03:44:18.890835,164,Smartphone,1,like new,2,2,4
3,19164,2022-03-17T03:44:18.890839,165,Smartphone,2,refurbished,4,4,51
1587,19165,2022-03-17T03:44:18.890844,166,Camera,2,new,2,4,99
1225,19166,2022-03-17T03:44:18.890848,167,Smartphone,3,new,2,4,100
1454,19167,2022-03-17T03:44:18.890852,168,Laptop,2,refurbished,4,4,53
1818,19168,2022-03-17T03:44:18.890857,169,Smartphone,1,like new,2,2,5
607,19169,2022-03-17T03:44:18.890861,170,Smartphone,1,slightly damaged,1,1,27
1115,19170,2022-03-17T03:44:18.890865,171,Camera,3,used,2,0,47
104,19171,2022-03-17T03:44:18.890869,172,Laptop,2,refurbished,4,4,35
296,19172,2022-03-17T03:44:18.890873,173,TV,2,new,2,4,93
433,19173,2022-03-17T03:44:18.890877,174,Smartphone,3,like new,2,2,25
406,19174,2022-03-17T03:44:18.890881,175,Camera,2,like new,2,2,19
1512,19175,2022-03-17T03:44:18.890885,176,Camera,2,new,4,2,80
1146,19176,2022-03-17T03:44:18.890890,177,Laptop,1,used,0,2,30
1093,19177,2022-03-17T03:44:18.890894,178,Speakers,1,refurbished,4,4,57
237,19178,2022-03-17T03:44:18.890898,179,Smartphone,1,slightly damaged,0,0,25
306,19179,2022-03-17T03:44:18.890902,180,Smartphone,3,new,4,2,89
373,19180,2022-03-17T03:44:18.890906,181,Camera,1,refurbished,4,4,38
1394,19181,2022-03-17T03:44:18.890910,182,Laptop,2,used,0,0,52
364,19182,2022-03-17T03:44:18.890914,183,Laptop,1,new,2,2,96
1242,19183,2022-03-17T03:44:18.890918,184,Camera,1,refurbished,4,4,40
1418,19184,2022-03-17T03:44:18.890922,185,Speakers,2,slightly damaged,2,2,38
1167,19185,2022-03-17T03:44:18.890927,186,Camera,1,new,2,4,100
1781,19186,2022-03-17T03:44:18.890931,187,Smartphone,3,new,4,2,92
115,19187,2022-03-17T03:44:18.890935,188,TV,2,slightly damaged,2,0,20
1428,19188,2022-03-17T03:44:18.890939,189,Smartphone,2,refurbished,4,4,57
1016,19189,2022-03-17T03:44:18.890943,190,Smartphone,1,used,2,2,41
955,19190,2022-03-17T03:44:18.890948,191,Camera,1,refurbished,4,4,46
898,19191,2022-03-17T03:44:18.890952,192,TV,3,new,4,4,100
950,19192,2022-03-17T03:44:18.890956,193,TV,3,used,0,0,43
643,19193,2022-03-17T03:44:18.890962,194,Smartphone,3,new,4,4,90
1014,19194,2022-03-17T03:44:18.890966,195,Speakers,1,refurbished,4,4,49
720,19195,2022-03-17T03:44:18.890970,196,Speakers,1,new,2,4,90
1776,19196,2022-03-17T03:44:18.890974,197,Laptop,1,used,0,2,50
1803,19197,2022-03-17T03:44:18.890978,198,Laptop,2,refurbished,4,4,40
233,19198,2022-03-17T03:44:18.890982,199,Laptop,1,like new,2,2,8
1175,19199,2022-03-17T03:44:18.890986,200,TV,2,slightly damaged,2,2,25
1438,19200,2022-03-17T03:44:18.890991,201,Laptop,1,like new,1,2,6
1791,19201,2022-03-17T03:44:18.890995,202,Speakers,1,like new,4,2,24
870,19202,2022-03-17T03:44:18.890999,203,Camera,2,new,4,4,87
1107,19203,2022-03-17T03:44:18.891003,204,Speakers,2,slightly damaged,1,2,32
155,19204,2022-03-17T03:44:18.891008,205,Speakers,2,slightly damaged,1,0,22
1501,19205,2022-03-17T03:44:18.891012,206,Camera,3,like new,3,2,12
1309,19206,2022-03-17T03:44:18.891016,207,Smartphone,3,like new,2,2,12
194,19207,2022-03-17T03:44:18.891020,208,Laptop,1,used,1,0,57
817,19208,2022-03-17T03:44:18.891024,209,Speakers,1,refurbished,4,4,41
870,19209,2022-03-17T03:44:18.891028,210,Smartphone,1,slightly damaged,0,1,13
41,19210,2022-03-17T03:44:18.891032,211,Laptop,1,used,0,0,40
282,19211,2022-03-17T03:44:18.891037,212,Smartphone,1,slightly damaged,0,2,34
1317,19212,2022-03-17T03:44:18.891041,213,Smartphone,3,new,4,2,93
1081,19213,2022-03-17T03:44:18.891045,214,TV,2,used,2,2,31
85,19214,2022-03-17T03:44:18.891049,215,Speakers,3,slightly damaged,2,0,17
1738,19215,2022-03-17T03:44:18.891054,216,Camera,3,like new,1,2,12
690,19216,2022-03-17T03:44:18.891059,217,Speakers,1,refurbished,4,4,39
1459,19217,2022-03-17T03:44:18.891063,218,TV,2,new,2,4,82
72,19218,2022-03-17T03:44:18.891067,219,Smartphone,3,like new,1,2,7
1335,19219,2022-03-17T03:44:18.891071,220,Camera,2,like new,3,2,28
1041,19220,2022-03-17T03:44:18.891075,221,Speakers,3,slightly damaged,2,1,35
728,19221,2022-03-17T03:44:18.891079,222,Camera,1,slightly damaged,2,0,16
1509,19222,2022-03-17T03:44:18.891083,223,Speakers,1,like new,2,2,22
958,19223,2022-03-17T03:44:18.891087,224,Speakers,1,new,4,2,84
1399,19224,2022-03-17T03:44:18.891091,225,Speakers,1,new,2,4,91
851,19225,2022-03-17T03:44:18.891095,226,Laptop,1,slightly damaged,1,0,25
1798,19226,2022-03-17T03:44:18.891099,227,Laptop,2,refurbished,4,4,50
5,19227,2022-03-17T03:44:18.891104,228,Camera,2,new,4,4,95
1215,19228,2022-03-17T03:44:18.891108,229,Camera,2,used,2,0,48
1131,19229,2022-03-17T03:44:18.891112,230,Camera,3,like new,2,2,19
1291,19230,2022-03-17T03:44:18.891116,231,Speakers,1,new,2,4,80
1853,19231,2022-03-17T03:44:18.891120,232,Smartphone,3,like new,4,2,13
1309,19232,2022-03-17T03:44:18.891124,233,Camera,2,used,2,0,32
1121,19233,2022-03-17T03:44:18.891128,234,Laptop,1,new,2,2,83
1089,19234,2022-03-17T03:44:18.891132,235,TV,2,slightly damaged,0,1,14
377,19235,2022-03-17T03:44:18.891136,236,Smartphone,3,new,2,4,88
1279,19236,2022-03-17T03:44:18.891140,237,Smartphone,3,new,4,4,97
57,19237,2022-03-17T03:44:18.891144,238,Laptop,1,used,0,0,52
871,19238,2022-03-17T03:44:18.891148,239,Speakers,2,slightly damaged,0,1,18
716,19239,2022-03-17T03:44:18.891152,240,Laptop,1,slightly damaged,2,1,18
663,19240,2022-03-17T03:44:18.891157,241,Speakers,1,new,4,2,88
1068,19241,2022-03-17T03:44:18.891162,242,Smartphone,1,like new,4,2,10
1133,19242,2022-03-17T03:44:18.891166,243,Camera,3,used,0,0,44
6,19243,2022-03-17T03:44:18.891170,244,Laptop,2,used,0,2,46
1076,19244,2022-03-17T03:44:18.891174,245,Speakers,3,slightly damaged,0,1,20
1245,19245,2022-03-17T03:44:18.891179,246,Camera,2,like new,2,2,22
96,19246,2022-03-17T03:44:18.891183,247,Smartphone,1,like new,3,2,16
1503,19247,2022-03-17T03:44:18.891187,248,Smartphone,1,like new,3,2,29
1851,19248,2022-03-17T03:44:18.891191,249,Camera,2,new,4,2,90
1455,19249,2022-03-17T03:44:18.891195,250,Camera,3,like new,3,2,9
1719,19250,2022-03-17T03:44:18.891199,251,Camera,3,used,1,2,33
1755,19251,2022-03-17T03:44:18.891203,252,Smartphone,3,new,2,4,89
1407,19252,2022-03-17T03:44:18.891207,253,Camera,2,new,2,4,80
1022,19253,2022-03-17T03:44:18.891211,254,Camera,2,new,2,4,92
752,19254,2022-03-17T03:44:18.891215,255,Camera,2,new,2,4,96
71,19255,2022-03-17T03:44:18.891220,256,TV,2,like new,1,2,26
1654,19256,2022-03-17T03:44:18.891224,257,Camera,2,refurbished,4,4,54
556,19257,2022-03-17T03:44:18.891228,258,Laptop,1,used,1,0,52
855,19258,2022-03-17T03:44:18.891232,259,Laptop,1,used,1,2,52
158,19259,2022-03-17T03:44:18.891236,260,Camera,2,slightly damaged,1,1,20
582,19260,2022-03-17T03:44:18.891241,261,Camera,1,slightly damaged,2,0,23
235,19261,2022-03-17T03:44:18.891246,262,Camera,2,refurbished,4,4,46
1218,19262,2022-03-17T03:44:18.891250,263,Speakers,3,slightly damaged,0,2,26
1216,19263,2022-03-17T03:44:18.891254,264,Laptop,1,used,2,2,56
1836,19264,2022-03-17T03:44:18.891258,265,Camera,2,refurbished,4,4,49
1553,19265,2022-03-17T03:44:18.891264,266,Smartphone,2,refurbished,4,4,44
803,19266,2022-03-17T03:44:18.891268,267,TV,2,slightly damaged,1,2,30
1610,19267,2022-03-17T03:44:18.891272,268,Camera,1,refurbished,4,4,74
32,19268,2022-03-17T03:44:18.891276,269,Laptop,2,refurbished,4,4,56
881,19269,2022-03-17T03:44:18.891280,270,Speakers,3,slightly damaged,1,0,11
1764,19270,2022-03-17T03:44:18.891285,271,Camera,2,used,0,0,53
711,19271,2022-03-17T03:44:18.891289,272,Speakers,1,refurbished,4,4,47
1144,19272,2022-03-17T03:44:18.891293,273,Camera,3,used,2,0,52
180,19273,2022-03-17T03:44:18.891298,274,Smartphone,3,new,4,4,100
481,19274,2022-03-17T03:44:18.891302,275,Camera,2,refurbished,4,4,61
673,19275,2022-03-17T03:44:18.891306,276,Camera,1,new,2,4,97
1388,19276,2022-03-17T03:44:18.891310,277,Camera,1,refurbished,4,4,66
1672,19277,2022-03-17T03:44:18.891314,278,TV,3,new,2,2,88
111,19278,2022-03-17T03:44:18.891318,279,Speakers,2,slightly damaged,1,0,15
1731,19279,2022-03-17T03:44:18.891322,280,Laptop,2,used,1,0,32
1218,19280,2022-03-17T03:44:18.891327,281,Laptop,2,new,2,2,86
1295,19281,2022-03-17T03:44:18.891331,282,TV,2,like new,1,2,21
1074,19282,2022-03-17T03:44:18.891335,283,Camera,1,refurbished,4,4,58
356,19283,2022-03-17T03:44:18.891339,284,Laptop,1,like new,2,2,2
330,19284,2022-03-17T03:44:18.891343,285,Laptop,1,new,2,2,100
980,19285,2022-03-17T03:44:18.891347,286,TV,2,used,2,0,57
583,19286,2022-03-17T03:44:18.891351,287,Speakers,1,used,2,2,30
176,19287,2022-03-17T03:44:18.891355,288,Laptop,2,new,4,2,86
270,19288,2022-03-17T03:44:18.891359,289,Camera,1,new,2,2,83
68,19289,2022-03-17T03:44:18.891364,290,Camera,3,used,0,0,49
121,19290,2022-03-17T03:44:18.891369,291,Laptop,1,slightly damaged,1,2,36
329,19291,2022-03-17T03:44:18.891373,292,Speakers,2,slightly damaged,0,0,33
173,19292,2022-03-17T03:44:18.891377,293,Smartphone,1,slightly damaged,2,1,19
775,19293,2022-03-17T03:44:18.891382,294,Smartphone,1,slightly damaged,1,0,26
1680,19294,2022-03-17T03:44:18.891386,295,TV,3,new,4,2,81
239,19295,2022-03-17T03:44:18.891391,296,Smartphone,3,new,2,2,84
883,19296,2022-03-17T03:44:18.891395,297,Speakers,2,slightly damaged,0,2,12
626,19297,2022-03-17T03:44:18.891399,298,Camera,2,like new,1,2,14
642,19298,2022-03-17T03:44:18.891403,299,Smartphone,1,slightly damaged,0,1,30
1719,19299,2022-03-17T03:44:18.891407,300,TV,2,used,2,2,57
1438,19300,2022-03-17T03:44:18.891412,1,Smartphone,2,refurbished,4,4,55
982,19301,2022-03-17T03:44:18.891416,2,Laptop,1,used,1,2,40
994,19302,2022-03-17T03:44:18.891420,3,Smartphone,3,new,2,2,89
1279,19303,2022-03-17T03:44:18.891425,4,Speakers,1,refurbished,4,4,71
1467,19304,2022-03-17T03:44:18.891429,5,Laptop,1,like new,3,2,20
1685,19305,2022-03-17T03:44:18.891433,6,Smartphone,1,used,2,0,48
1585,19306,2022-03-17T03:44:18.891437,7,Laptop,1,new,4,2,87
982,19307,2022-03-17T03:44:18.891443,8,TV,2,refurbished,4,4,36
142,19308,2022-03-17T03:44:18.891448,9,TV,2,like new,2,2,7
473,19309,2022-03-17T03:44:18.891452,10,Camera,2,slightly damaged,0,0,24
288,19310,2022-03-17T03:44:18.891456,11,Smartphone,1,like new,3,2,23
500,19311,2022-03-17T03:44:18.891460,12,Speakers,1,refurbished,4,4,75
1258,19312,2022-03-17T03:44:18.891464,13,Smartphone,1,slightly damaged,2,2,28
988,19313,2022-03-17T03:44:18.891468,14,Speakers,1,refurbished,4,4,62
605,19314,2022-03-17T03:44:18.891472,15,Speakers,1,new,2,2,86
1597,19315,2022-03-17T03:44:18.891477,16,TV,3,like new,1,2,23
755,19316,2022-03-17T03:44:18.891481,17,Camera,1,new,4,2,90
1363,19317,2022-03-17T03:44:18.891485,18,TV,2,slightly damaged,0,2,17
998,19318,2022-03-17T03:44:18.891489,19,Speakers,1,new,4,2,83
1181,19319,2022-03-17T03:44:18.891493,20,Speakers,1,refurbished,4,4,56
974,19320,2022-03-17T03:44:18.891498,21,Smartphone,3,new,4,2,99
632,19321,2022-03-17T03:44:18.891502,22,TV,2,like new,1,2,1
752,19322,2022-03-17T03:44:18.891506,23,Speakers,1,used,0,0,50
811,19323,2022-03-17T03:44:18.891510,24,Speakers,1,refurbished,4,4,41
1114,19324,2022-03-17T03:44:18.891514,25,Laptop,1,like new,1,2,18
1002,19325,2022-03-17T03:44:18.891519,26,Laptop,1,like new,2,2,27
1361,19326,2022-03-17T03:44:18.891523,27,Laptop,2,refurbished,4,4,53
1385,19327,2022-03-17T03:44:18.891527,28,Smartphone,3,refurbished,4,4,67
383,19328,2022-03-17T03:44:18.891531,29,Smartphone,3,like new,2,2,10
1413,19329,2022-03-17T03:44:18.891535,30,Camera,1,slightly damaged,0,2,11
1556,19330,2022-03-17T03:44:18.891539,31,Smartphone,3,new,2,2,90
1453,19331,2022-03-17T03:44:18.891544,32,Smartphone,3,new,2,2,86
362,19332,2022-03-17T03:44:18.891548,33,Speakers,1,refurbished,4,4,37
1121,19333,2022-03-17T03:44:18.891552,34,Laptop,1,slightly damaged,2,1,14
814,19334,2022-03-17T03:44:18.891556,35,Laptop,2,new,4,2,81
908,19335,2022-03-17T03:44:18.891560,36,Speakers,1,new,2,4,80
555,19336,2022-03-17T03:44:18.891565,37,Camera,1,refurbished,4,4,66
1755,19337,2022-03-17T03:44:18.891569,38,Smartphone,2,refurbished,4,4,44
327,19338,2022-03-17T03:44:18.891573,39,Smartphone,1,like new,3,2,30
485,19339,2022-03-17T03:44:18.891577,40,Laptop,2,refurbished,4,4,49
557,19340,2022-03-17T03:44:18.891583,41,Laptop,2,slightly damaged,1,2,36
1726,19341,2022-03-17T03:44:18.891587,42,Speakers,1,refurbished,4,4,75
285,19342,2022-03-17T03:44:18.891592,43,Speakers,1,used,0,0,41
265,19343,2022-03-17T03:44:18.891596,44,Smartphone,1,used,1,2,30
849,19344,2022-03-17T03:44:18.891600,45,Laptop,1,used,0,2,50
983,19345,2022-03-17T03:44:18.891604,46,Smartphone,3,like new,1,2,24
1054,19346,2022-03-17T03:44:18.891608,47,Speakers,1,new,2,4,85
525,19347,2022-03-17T03:44:18.891612,48,Camera,1,refurbished,4,4,54
1633,19348,2022-03-17T03:44:18.891616,49,Speakers,1,like new,4,2,12
152,19349,2022-03-17T03:44:18.891620,50,Camera,1,new,2,4,99
828,19350,2022-03-17T03:44:18.891624,51,Speakers,1,used,0,0,42
95,19351,2022-03-17T03:44:18.891628,52,Camera,1,refurbished,4,4,55
1026,19352,2022-03-17T03:44:18.891632,53,Speakers,2,slightly damaged,1,0,32
1796,19353,2022-03-17T03:44:18.891637,54,Camera,3,used,0,2,33
737,19354,2022-03-17T03:44:18.891641,55,TV,2,refurbished,4,4,68
1707,19355,2022-03-17T03:44:18.891645,56,Laptop,1,like new,4,2,2
1122,19356,2022-03-17T03:44:18.891649,57,Smartphone,3,like new,2,2,14
1657,19357,2022-03-17T03:44:18.891653,58,Smartphone,1,used,0,2,47
1284,19358,2022-03-17T03:44:18.891658,59,Camera,1,new,4,2,86
635,19359,2022-03-17T03:44:18.891662,60,TV,2,slightly damaged,0,1,34
121,19360,2022-03-17T03:44:18.891666,61,TV,2,like new,4,2,21
815,19361,2022-03-17T03:44:18.891670,62,Camera,1,new,2,4,87
1254,19362,2022-03-17T03:44:18.891674,63,Speakers,1,like new,2,2,23
834,19363,2022-03-17T03:44:18.891678,64,Speakers,3,slightly damaged,1,2,35
1042,19364,2022-03-17T03:44:18.891683,65,TV,2,slightly damaged,1,1,26
1481,19365,2022-03-17T03:44:18.891688,66,TV,3,used,1,2,58
1282,19366,2022-03-17T03:44:18.891692,67,Camera,3,like new,3,2,18
242,19367,2022-03-17T03:44:18.891697,68,Laptop,2,refurbished,4,4,66
1853,19368,2022-03-17T03:44:18.891701,69,TV,2,used,1,0,54
587,19369,2022-03-17T03:44:18.891705,70,Laptop,2,refurbished,4,4,63
1291,19370,2022-03-17T03:44:18.891709,71,Laptop,1,used,2,2,51
639,19371,2022-03-17T03:44:18.891714,72,Camera,1,refurbished,4,4,57
1406,19372,2022-03-17T03:44:18.891718,73,Laptop,1,new,4,2,84
113,19373,2022-03-17T03:44:18.891725,74,Smartphone,3,new,2,4,89
149,19374,2022-03-17T03:44:18.891729,75,TV,2,refurbished,4,4,44
1368,19375,2022-03-17T03:44:18.891734,76,Speakers,1,refurbished,4,4,42
289,19376,2022-03-17T03:44:18.891738,77,Laptop,2,refurbished,4,4,70
1111,19377,2022-03-17T03:44:18.891743,78,Smartphone,1,used,0,0,41
1176,19378,2022-03-17T03:44:18.891747,79,Camera,2,like new,1,2,17
1688,19379,2022-03-17T03:44:18.891752,80,Speakers,1,like new,3,2,28
402,19380,2022-03-17T03:44:18.891756,81,Smartphone,2,refurbished,4,4,74
758,19381,2022-03-17T03:44:18.891760,82,Laptop,1,new,2,4,90
817,19382,2022-03-17T03:44:18.891765,83,Camera,2,like new,4,2,26
507,19383,2022-03-17T03:44:18.891770,84,Laptop,2,refurbished,4,4,55
59,19384,2022-03-17T03:44:18.891774,85,Laptop,2,used,1,2,39
1141,19385,2022-03-17T03:44:18.891778,86,Laptop,1,new,4,4,84
418,19386,2022-03-17T03:44:18.891783,87,Smartphone,3,refurbished,4,4,44
199,19387,2022-03-17T03:44:18.891787,88,Smartphone,3,new,2,4,81
1536,19388,2022-03-17T03:44:18.891791,89,Laptop,1,like new,1,2,6
1246,19389,2022-03-17T03:44:18.891796,90,TV,2,slightly damaged,2,1,36
571,19390,2022-03-17T03:44:18.891800,91,Laptop,1,like new,1,2,15
893,19391,2022-03-17T03:44:18.891805,92,Laptop,2,new,4,2,99
1198,19392,2022-03-17T03:44:18.891809,93,Smartphone,1,like new,4,2,20
901,19393,2022-03-17T03:44:18.891813,94,Speakers,1,like new,1,2,20
1488,19394,2022-03-17T03:44:18.891817,95,Speakers,1,like new,3,2,10
251,19395,2022-03-17T03:44:18.891821,96,TV,2,refurbished,4,4,74
1406,19396,2022-03-17T03:44:18.891825,97,Speakers,1,like new,3,2,23
371,19397,2022-03-17T03:44:18.891829,98,Camera,1,slightly damaged,1,2,23
1738,19398,2022-03-17T03:44:18.891834,99,Speakers,1,used,1,2,34
1748,19399,2022-03-17T03:44:18.891838,100,Speakers,1,like new,3,2,12
1600,19400,2022-03-17T03:44:18.891842,101,TV,3,like new,1,2,28
1015,19401,2022-03-17T03:44:18.891846,102,Speakers,2,slightly damaged,0,0,23
839,19402,2022-03-17T03:44:18.891850,103,Speakers,1,new,4,4,81
701,19403,2022-03-17T03:44:18.891854,104,Speakers,1,refurbished,4,4,71
244,19404,2022-03-17T03:44:18.891858,105,Camera,2,slightly damaged,0,0,16
287,19405,2022-03-17T03:44:18.891862,106,TV,2,like new,1,2,15
86,19406,2022-03-17T03:44:18.891867,107,Smartphone,3,new,4,2,93
358,19407,2022-03-17T03:44:18.891871,108,Speakers,1,used,0,0,51
639,19408,2022-03-17T03:44:18.891876,109,TV,2,used,0,0,51
207,19409,2022-03-17T03:44:18.891880,110,Speakers,1,refurbished,4,4,41
96,19410,2022-03-17T03:44:18.891884,111,TV,3,used,2,0,48
911,19411,2022-03-17T03:44:18.891888,112,TV,3,new,4,4,86
1768,19412,2022-03-17T03:44:18.891892,113,Camera,3,used,2,0,32
154,19413,2022-03-17T03:44:18.891896,114,Laptop,2,used,2,0,46
904,19414,2022-03-17T03:44:18.891900,115,Smartphone,1,used,2,2,60
1825,19415,2022-03-17T03:44:18.891942,116,Laptop,2,used,0,2,60
1261,19416,2022-03-17T03:44:18.891947,117,Smartphone,3,new,2,4,88
1693,19417,2022-03-17T03:44:18.891951,118,Speakers,1,used,2,0,49
948,19418,2022-03-17T03:44:18.891955,119,Laptop,2,new,2,2,80
1403,19419,2022-03-17T03:44:18.891959,120,Smartphone,1,used,2,0,36
1054,19420,2022-03-17T03:44:18.891963,121,Smartphone,3,new,4,2,96
428,19421,2022-03-17T03:44:18.891967,122,Speakers,2,slightly damaged,0,0,40
844,19422,2022-03-17T03:44:18.891971,123,Laptop,2,refurbished,4,4,67
159,19423,2022-03-17T03:44:18.891975,124,Speakers,1,refurbished,4,4,41
1401,19424,2022-03-17T03:44:18.891979,125,Camera,1,new,2,2,83
993,19425,2022-03-17T03:44:18.891983,126,Speakers,1,like new,3,2,1
827,19426,2022-03-17T03:44:18.891987,127,Camera,3,like new,2,2,2
1733,19427,2022-03-17T03:44:18.891992,128,Camera,3,used,2,0,34
1051,19428,2022-03-17T03:44:18.891996,129,Laptop,2,new,2,2,89
1132,19429,2022-03-17T03:44:18.892000,130,TV,3,new,4,4,90
992,19430,2022-03-17T03:44:18.892004,131,Laptop,1,slightly damaged,1,2,30
127,19431,2022-03-17T03:44:18.892008,132,Camera,2,slightly damaged,2,2,15
939,19432,2022-03-17T03:44:18.892012,133,Laptop,1,used,0,0,49
1443,19433,2022-03-17T03:44:18.892016,134,TV,2,new,2,4,92
440,19434,2022-03-17T03:44:18.892020,135,Camera,2,new,2,4,84
1389,19435,2022-03-17T03:44:18.892024,136,Smartphone,3,new,2,2,86
564,19436,2022-03-17T03:44:18.892028,137,Smartphone,3,refurbished,4,4,39
1607,19437,2022-03-17T03:44:18.892033,138,Smartphone,1,like new,1,2,9
761,19438,2022-03-17T03:44:18.892037,139,Speakers,1,like new,1,2,5
728,19439,2022-03-17T03:44:18.892041,140,Smartphone,1,like new,3,2,25
846,19440,2022-03-17T03:44:18.892046,141,Camera,1,refurbished,4,4,64
117,19441,2022-03-17T03:44:18.892050,142,Camera,1,new,2,4,99
994,19442,2022-03-17T03:44:18.892055,143,TV,2,like new,1,2,15
1816,19443,2022-03-17T03:44:18.892060,144,TV,2,new,2,4,92
229,19444,2022-03-17T03:44:18.892064,145,Smartphone,2,refurbished,4,4,58
1020,19445,2022-03-17T03:44:18.892068,146,Camera,2,refurbished,4,4,51
1838,19446,2022-03-17T03:44:18.892072,147,Laptop,1,new,2,2,97
906,19447,2022-03-17T03:44:18.892076,148,Camera,2,like new,3,2,15
1586,19448,2022-03-17T03:44:18.892080,149,Speakers,1,used,0,0,45
48,19449,2022-03-17T03:44:18.892084,150,Speakers,1,refurbished,4,4,69
1067,19450,2022-03-17T03:44:18.892088,151,Laptop,1,new,4,2,97
1650,19451,2022-03-17T03:44:18.892092,152,Smartphone,3,refurbished,4,4,44
94,19452,2022-03-17T03:44:18.892096,153,Camera,2,used,0,2,56
1053,19453,2022-03-17T03:44:18.892101,154,Speakers,1,refurbished,4,4,57
1419,19454,2022-03-17T03:44:18.892105,155,Laptop,2,new,4,4,83
1247,19455,2022-03-17T03:44:18.892109,156,TV,3,new,4,4,89
489,19456,2022-03-17T03:44:18.892113,157,Smartphone,1,slightly damaged,0,2,28
969,19457,2022-03-17T03:44:18.892117,158,Camera,2,new,2,4,86
1411,19458,2022-03-17T03:44:18.892121,159,Smartphone,2,refurbished,4,4,57
895,19459,2022-03-17T03:44:18.892125,160,TV,2,slightly damaged,2,0,31
1583,19460,2022-03-17T03:44:18.892129,161,Laptop,1,used,0,2,58
825,19461,2022-03-17T03:44:18.892133,162,Speakers,3,slightly damaged,1,1,21
671,19462,2022-03-17T03:44:18.892137,163,TV,2,slightly damaged,2,2,36
965,19463,2022-03-17T03:44:18.892141,164,Smartphone,1,like new,2,2,4
375,19464,2022-03-17T03:44:18.892146,165,Laptop,2,refurbished,4,4,51
629,19465,2022-03-17T03:44:18.892151,166,Smartphone,3,new,2,4,99
1285,19466,2022-03-17T03:44:18.892155,167,Speakers,1,new,2,4,100
726,19467,2022-03-17T03:44:18.892159,168,Laptop,2,refurbished,4,4,53
1668,19468,2022-03-17T03:44:18.892163,169,Smartphone,3,like new,2,2,5
981,19469,2022-03-17T03:44:18.892167,170,Smartphone,1,slightly damaged,1,1,27
1107,19470,2022-03-17T03:44:18.892171,171,Laptop,2,used,2,0,47
5,19471,2022-03-17T03:44:18.892175,172,Laptop,2,refurbished,4,4,35
222,19472,2022-03-17T03:44:18.892179,173,Camera,2,new,2,4,93
1769,19473,2022-03-17T03:44:18.892184,174,Camera,2,like new,2,2,25
1659,19474,2022-03-17T03:44:18.892188,175,Speakers,1,like new,2,2,19
453,19475,2022-03-17T03:44:18.892192,176,Camera,1,new,4,2,80
252,19476,2022-03-17T03:44:18.892196,177,Camera,3,used,0,2,30
474,19477,2022-03-17T03:44:18.892200,178,Camera,2,refurbished,4,4,57
10,19478,2022-03-17T03:44:18.892204,179,TV,2,slightly damaged,0,0,25
1510,19479,2022-03-17T03:44:18.892209,180,Smartphone,3,new,4,2,89
797,19480,2022-03-17T03:44:18.892213,181,Speakers,1,refurbished,4,4,38
1113,19481,2022-03-17T03:44:18.892217,182,TV,3,used,0,0,52
1012,19482,2022-03-17T03:44:18.892221,183,Smartphone,3,new,2,2,96
1743,19483,2022-03-17T03:44:18.892226,184,TV,2,refurbished,4,4,40
129,19484,2022-03-17T03:44:18.892230,185,Speakers,2,slightly damaged,2,2,38
327,19485,2022-03-17T03:44:18.892234,186,Smartphone,3,new,2,4,100
428,19486,2022-03-17T03:44:18.892238,187,Camera,2,new,4,2,92
344,19487,2022-03-17T03:44:18.892242,188,Speakers,2,slightly damaged,2,0,20
222,19488,2022-03-17T03:44:18.892247,189,Camera,1,refurbished,4,4,57
54,19489,2022-03-17T03:44:18.892251,190,Speakers,1,used,2,2,41
985,19490,2022-03-17T03:44:18.892256,191,Smartphone,2,refurbished,4,4,46
780,19491,2022-03-17T03:44:18.892261,192,Smartphone,3,new,4,4,100
826,19492,2022-03-17T03:44:18.892265,193,Camera,3,used,0,0,43
204,19493,2022-03-17T03:44:18.892269,194,TV,2,new,4,4,90
1097,19494,2022-03-17T03:44:18.892274,195,Camera,1,refurbished,4,4,49
601,19495,2022-03-17T03:44:18.892278,196,Laptop,1,new,2,4,90
1616,19496,2022-03-17T03:44:18.892283,197,Smartphone,1,used,0,2,50
740,19497,2022-03-17T03:44:18.892287,198,Smartphone,2,refurbished,4,4,40
1264,19498,2022-03-17T03:44:18.892291,199,Camera,3,like new,2,2,8
1441,19499,2022-03-17T03:44:18.892296,200,Smartphone,1,slightly damaged,2,2,25
497,19500,2022-03-17T03:44:18.892300,201,Speakers,1,like new,1,2,6
1592,19501,2022-03-17T03:44:18.892304,202,TV,2,like new,4,2,24
587,19502,2022-03-17T03:44:18.892308,203,Speakers,1,new,4,4,87
1704,19503,2022-03-17T03:44:18.892312,204,Laptop,1,slightly damaged,1,2,32
1525,19504,2022-03-17T03:44:18.892316,205,Smartphone,1,slightly damaged,1,0,22
1788,19505,2022-03-17T03:44:18.892320,206,Smartphone,3,like new,3,2,12
1277,19506,2022-03-17T03:44:18.892325,207,Laptop,1,like new,2,2,12
1450,19507,2022-03-17T03:44:18.892329,208,TV,3,used,1,0,57
1068,19508,2022-03-17T03:44:18.892333,209,TV,2,refurbished,4,4,41
1353,19509,2022-03-17T03:44:18.892337,210,Speakers,2,slightly damaged,0,1,13
