customer_id,age,gender,income_band,income_num,n_dependents,has_mortgage,owns_car,credit_score,tenure_years,region,channel,existing_products_count,product,avg_premium,min_age,max_age,risk_category,risk_num,requires_car,requires_home,popularity_score,eligible,purchase_proba,purchased,relevance
1847,51,F,High,2,2,1,0,834,5,West,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4855,0,1
1847,51,F,High,2,2,1,0,834,5,West,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.6243,1,2
1847,51,F,High,2,2,1,0,834,5,West,Online,1,Home,510,21,70,Med,1,0,1,0.65,1,0.5896,1,2
1847,51,F,High,2,2,1,0,834,5,West,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.692,1,2
1847,51,F,High,2,2,1,0,834,5,West,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.788,1,3
1847,51,F,High,2,2,1,0,834,5,West,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.7782,1,3
1847,51,F,High,2,2,1,0,834,5,West,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.469,0,1
1848,47,F,High,2,1,1,0,315,1,South,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.5756,1,2
1848,47,F,High,2,1,1,0,315,1,South,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7267,1,3
1848,47,F,High,2,1,1,0,315,1,South,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.4662,0,1
1848,47,F,High,2,1,1,0,315,1,South,Online,3,Home,510,21,70,Med,1,0,1,0.65,1,0.7725,1,3
1848,47,F,High,2,1,1,0,315,1,South,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.6945,1,2
1848,47,F,High,2,1,1,0,315,1,South,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5418,0,2
1848,47,F,High,2,1,1,0,315,1,South,Online,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.6818,1,2
1849,72,F,Low,0,1,0,1,833,16,North,Agent,3,Home,510,21,70,Med,1,0,1,0.65,0,0.3789,0,1
1849,72,F,Low,0,1,0,1,833,16,North,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.3883,0,1
1849,72,F,Low,0,1,0,1,833,16,North,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.47,0,1
1849,72,F,Low,0,1,0,1,833,16,North,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,0,0.5874,1,2
1849,72,F,Low,0,1,0,1,833,16,North,Agent,3,Health,320,18,70,Med,1,0,0,0.85,0,0.5495,0,2
1849,72,F,Low,0,1,0,1,833,16,North,Agent,3,Life,450,18,65,High,2,0,0,0.72,0,0.262,0,0
1849,72,F,Low,0,1,0,1,833,16,North,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.3812,0,1
1850,30,M,Mid,1,2,1,1,745,3,East,Branch,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.679,1,2
1850,30,M,Mid,1,2,1,1,745,3,East,Branch,2,Life,450,18,65,High,2,0,0,0.72,1,0.7633,1,3
1850,30,M,Mid,1,2,1,1,745,3,East,Branch,2,Health,320,18,70,Med,1,0,0,0.85,1,0.8384,1,3
1850,30,M,Mid,1,2,1,1,745,3,East,Branch,2,Auto,280,18,70,Med,1,1,0,0.78,1,0.5538,1,2
1850,30,M,Mid,1,2,1,1,745,3,East,Branch,2,Home,510,21,70,Med,1,0,1,0.65,1,0.5958,1,2
1850,30,M,Mid,1,2,1,1,745,3,East,Branch,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.7439,1,3
1850,30,M,Mid,1,2,1,1,745,3,East,Branch,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.4221,0,1
1851,30,F,Mid,1,0,0,0,802,11,North,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6974,1,2
1851,30,F,Mid,1,0,0,0,802,11,North,Online,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.5688,1,2
1851,30,F,Mid,1,0,0,0,802,11,North,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.6915,1,2
1851,30,F,Mid,1,0,0,0,802,11,North,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.4184,0,1
1851,30,F,Mid,1,0,0,0,802,11,North,Online,3,Auto,280,18,70,Med,1,1,0,0.78,0,0.2946,0,0
1851,30,F,Mid,1,0,0,0,802,11,North,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.5689,1,2
1851,30,F,Mid,1,0,0,0,802,11,North,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.8146,1,3
1852,35,M,High,2,2,1,0,529,18,South,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.8708,1,3
1852,35,M,High,2,2,1,0,529,18,South,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.9005,1,3
1852,35,M,High,2,2,1,0,529,18,South,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.5369,0,2
1852,35,M,High,2,2,1,0,529,18,South,Agent,0,Home,510,21,70,Med,1,0,1,0.65,1,0.6489,1,2
1852,35,M,High,2,2,1,0,529,18,South,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.6379,1,2
1852,35,M,High,2,2,1,0,529,18,South,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6101,1,2
1852,35,M,High,2,2,1,0,529,18,South,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.8077,1,3
1853,49,F,Low,0,0,1,0,406,1,North,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.4396,0,1
1853,49,F,Low,0,0,1,0,406,1,North,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4617,0,1
1853,49,F,Low,0,0,1,0,406,1,North,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5191,0,2
1853,49,F,Low,0,0,1,0,406,1,North,Agent,1,Home,510,21,70,Med,1,0,1,0.65,1,0.4619,0,1
1853,49,F,Low,0,0,1,0,406,1,North,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.3015,0,1
1853,49,F,Low,0,0,1,0,406,1,North,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.5011,0,2
1853,49,F,Low,0,0,1,0,406,1,North,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.4501,0,1
1854,49,M,Low,0,4,1,0,688,1,West,Online,2,Life,450,18,65,High,2,0,0,0.72,1,0.7825,1,3
1854,49,M,Low,0,4,1,0,688,1,West,Online,2,Health,320,18,70,Med,1,0,0,0.85,1,0.4204,0,1
1854,49,M,Low,0,4,1,0,688,1,West,Online,2,Auto,280,18,70,Med,1,1,0,0.78,0,0.4091,0,1
1854,49,M,Low,0,4,1,0,688,1,West,Online,2,Home,510,21,70,Med,1,0,1,0.65,1,0.5286,0,2
1854,49,M,Low,0,4,1,0,688,1,West,Online,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.6676,1,2
1854,49,M,Low,0,4,1,0,688,1,West,Online,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.3407,0,1
1854,49,M,Low,0,4,1,0,688,1,West,Online,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.5838,1,2
1855,52,M,Mid,1,4,0,0,562,13,West,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.6762,1,2
1855,52,M,Mid,1,4,0,0,562,13,West,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4507,0,1
1855,52,M,Mid,1,4,0,0,562,13,West,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5108,0,2
1855,52,M,Mid,1,4,0,0,562,13,West,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.751,1,3
1855,52,M,Mid,1,4,0,0,562,13,West,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.3627,0,1
1855,52,M,Mid,1,4,0,0,562,13,West,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.7504,1,3
1855,52,M,Mid,1,4,0,0,562,13,West,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.6871,1,2
1856,56,M,Low,0,2,0,0,364,14,South,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.4631,0,1
1856,56,M,Low,0,2,0,0,364,14,South,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6753,1,2
1856,56,M,Low,0,2,0,0,364,14,South,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.1363,0,0
1856,56,M,Low,0,2,0,0,364,14,South,Agent,1,Home,510,21,70,Med,1,0,1,0.65,0,0.2403,0,0
1856,56,M,Low,0,2,0,0,364,14,South,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5692,1,2
1856,56,M,Low,0,2,0,0,364,14,South,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.3736,0,1
1856,56,M,Low,0,2,0,0,364,14,South,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.261,0,0
1857,63,F,Mid,1,4,0,1,564,19,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.5285,0,2
1857,63,F,Mid,1,4,0,1,564,19,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.5563,1,2
1857,63,F,Mid,1,4,0,1,564,19,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.4177,0,1
1857,63,F,Mid,1,4,0,1,564,19,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.3637,0,1
1857,63,F,Mid,1,4,0,1,564,19,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.7903,1,3
1857,63,F,Mid,1,4,0,1,564,19,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.638,1,2
1857,63,F,Mid,1,4,0,1,564,19,East,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.8326,1,3
1858,69,F,Mid,1,3,1,0,637,1,West,Online,0,Life,450,18,65,High,2,0,0,0.72,0,0.2807,0,0
1858,69,F,Mid,1,3,1,0,637,1,West,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.6217,1,2
1858,69,F,Mid,1,3,1,0,637,1,West,Online,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.1564,0,0
1858,69,F,Mid,1,3,1,0,637,1,West,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.4031,0,1
1858,69,F,Mid,1,3,1,0,637,1,West,Online,0,Travel,95,18,60,Low,0,0,0,0.55,0,0.5741,1,2
1858,69,F,Mid,1,3,1,0,637,1,West,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3182,0,1
1858,69,F,Mid,1,3,1,0,637,1,West,Online,0,Disability,380,25,60,Med,1,0,0,0.38,0,0.4135,0,1
1859,46,M,Mid,1,1,1,0,600,3,East,Online,2,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.4911,0,1
1859,46,M,Mid,1,1,1,0,600,3,East,Online,2,Travel,95,18,60,Low,0,0,0,0.55,1,0.5617,1,2
1859,46,M,Mid,1,1,1,0,600,3,East,Online,2,Disability,380,25,60,Med,1,0,0,0.38,1,0.7689,1,3
1859,46,M,Mid,1,1,1,0,600,3,East,Online,2,Home,510,21,70,Med,1,0,1,0.65,1,0.4557,0,1
1859,46,M,Mid,1,1,1,0,600,3,East,Online,2,Health,320,18,70,Med,1,0,0,0.85,1,0.5336,0,2
1859,46,M,Mid,1,1,1,0,600,3,East,Online,2,Auto,280,18,70,Med,1,1,0,0.78,0,0.4021,0,1
1859,46,M,Mid,1,1,1,0,600,3,East,Online,2,Life,450,18,65,High,2,0,0,0.72,1,0.6681,1,2
1860,66,M,Mid,1,1,0,1,677,18,South,Agent,3,Life,450,18,65,High,2,0,0,0.72,0,0.4206,0,1
1860,66,M,Mid,1,1,0,1,677,18,South,Agent,3,Health,320,18,70,Med,1,0,0,0.85,1,0.7707,1,3
1860,66,M,Mid,1,1,0,1,677,18,South,Agent,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.6868,1,2
1860,66,M,Mid,1,1,0,1,677,18,South,Agent,3,Home,510,21,70,Med,1,0,1,0.65,0,0.6157,1,2
1860,66,M,Mid,1,1,0,1,677,18,South,Agent,3,Travel,95,18,60,Low,0,0,0,0.55,0,0.3217,0,1
1860,66,M,Mid,1,1,0,1,677,18,South,Agent,3,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.4579,0,1
1860,66,M,Mid,1,1,0,1,677,18,South,Agent,3,Disability,380,25,60,Med,1,0,0,0.38,0,0.5209,0,2
1861,46,F,Mid,1,0,0,0,474,8,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.6381,1,2
1861,46,F,Mid,1,0,0,0,474,8,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.5247,0,2
1861,46,F,Mid,1,0,0,0,474,8,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.2265,0,0
1861,46,F,Mid,1,0,0,0,474,8,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.4332,0,1
1861,46,F,Mid,1,0,0,0,474,8,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.5398,0,2
1861,46,F,Mid,1,0,0,0,474,8,East,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.5208,0,2
1861,46,F,Mid,1,0,0,0,474,8,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.2197,0,0
1862,70,F,Low,0,4,1,0,451,6,South,Online,1,Life,450,18,65,High,2,0,0,0.72,0,0.1621,0,0
1862,70,F,Low,0,4,1,0,451,6,South,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.4913,0,1
1862,70,F,Low,0,4,1,0,451,6,South,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.257,0,0
1862,70,F,Low,0,4,1,0,451,6,South,Online,1,Home,510,21,70,Med,1,0,1,0.65,1,0.4252,0,1
1862,70,F,Low,0,4,1,0,451,6,South,Online,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.3263,0,1
1862,70,F,Low,0,4,1,0,451,6,South,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3098,0,1
1862,70,F,Low,0,4,1,0,451,6,South,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.1886,0,0
1863,61,M,Mid,1,0,0,0,775,12,North,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3335,0,1
1863,61,M,Mid,1,0,0,0,775,12,North,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.4909,0,1
1863,61,M,Mid,1,0,0,0,775,12,North,Online,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.4194,0,1
1863,61,M,Mid,1,0,0,0,775,12,North,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.2752,0,0
1863,61,M,Mid,1,0,0,0,775,12,North,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.2411,0,0
1863,61,M,Mid,1,0,0,0,775,12,North,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6031,1,2
1863,61,M,Mid,1,0,0,0,775,12,North,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.4076,0,1
1864,74,F,High,2,1,1,0,565,11,South,Online,0,Life,450,18,65,High,2,0,0,0.72,0,0.3993,0,1
1864,74,F,High,2,1,1,0,565,11,South,Online,0,Health,320,18,70,Med,1,0,0,0.85,0,0.7087,1,3
1864,74,F,High,2,1,1,0,565,11,South,Online,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.4132,0,1
1864,74,F,High,2,1,1,0,565,11,South,Online,0,Home,510,21,70,Med,1,0,1,0.65,0,0.5733,1,2
1864,74,F,High,2,1,1,0,565,11,South,Online,0,Travel,95,18,60,Low,0,0,0,0.55,0,0.2968,0,0
1864,74,F,High,2,1,1,0,565,11,South,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3091,0,1
1864,74,F,High,2,1,1,0,565,11,South,Online,0,Disability,380,25,60,Med,1,0,0,0.38,0,0.5847,1,2
1865,33,F,Mid,1,1,0,1,628,2,North,Online,3,Disability,380,25,60,Med,1,0,0,0.38,1,0.5933,1,2
1865,33,F,Mid,1,1,0,1,628,2,North,Online,3,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7492,1,3
1865,33,F,Mid,1,1,0,1,628,2,North,Online,3,Travel,95,18,60,Low,0,0,0,0.55,1,0.4293,0,1
1865,33,F,Mid,1,1,0,1,628,2,North,Online,3,Home,510,21,70,Med,1,0,1,0.65,0,0.5635,1,2
1865,33,F,Mid,1,1,0,1,628,2,North,Online,3,Auto,280,18,70,Med,1,1,0,0.78,1,0.5335,0,2
1865,33,F,Mid,1,1,0,1,628,2,North,Online,3,Health,320,18,70,Med,1,0,0,0.85,1,0.602,1,2
1865,33,F,Mid,1,1,0,1,628,2,North,Online,3,Life,450,18,65,High,2,0,0,0.72,1,0.534,0,2
1866,73,F,Low,0,4,0,0,462,12,South,Branch,1,Life,450,18,65,High,2,0,0,0.72,0,0.3545,0,1
1866,73,F,Low,0,4,0,0,462,12,South,Branch,1,Health,320,18,70,Med,1,0,0,0.85,0,0.3199,0,1
1866,73,F,Low,0,4,0,0,462,12,South,Branch,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.495,0,1
1866,73,F,Low,0,4,0,0,462,12,South,Branch,1,Home,510,21,70,Med,1,0,1,0.65,0,0.2694,0,0
1866,73,F,Low,0,4,0,0,462,12,South,Branch,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.228,0,0
1866,73,F,Low,0,4,0,0,462,12,South,Branch,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3348,0,1
1866,73,F,Low,0,4,0,0,462,12,South,Branch,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.3014,0,1
1867,61,F,Low,0,3,0,1,737,14,West,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3869,0,1
1867,61,F,Low,0,3,0,1,737,14,West,Online,0,Travel,95,18,60,Low,0,0,0,0.55,0,0.1976,0,0
1867,61,F,Low,0,3,0,1,737,14,West,Online,0,Disability,380,25,60,Med,1,0,0,0.38,0,0.3738,0,1
1867,61,F,Low,0,3,0,1,737,14,West,Online,0,Home,510,21,70,Med,1,0,1,0.65,0,0.5421,0,2
1867,61,F,Low,0,3,0,1,737,14,West,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.6756,1,2
1867,61,F,Low,0,3,0,1,737,14,West,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.6254,1,2
1867,61,F,Low,0,3,0,1,737,14,West,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.7971,1,3
1868,64,M,Low,0,3,1,0,642,13,West,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.5215,0,2
1868,64,M,Low,0,3,1,0,642,13,West,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.5085,0,2
1868,64,M,Low,0,3,1,0,642,13,West,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.4744,0,1
1868,64,M,Low,0,3,1,0,642,13,West,Agent,0,Home,510,21,70,Med,1,0,1,0.65,1,0.3083,0,1
1868,64,M,Low,0,3,1,0,642,13,West,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,0,0.3871,0,1
1868,64,M,Low,0,3,1,0,642,13,West,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.1794,0,0
1868,64,M,Low,0,3,1,0,642,13,West,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,0,0.2873,0,0
1869,74,F,Mid,1,4,1,0,666,8,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,0,0.2897,0,0
1869,74,F,Mid,1,4,1,0,666,8,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.2715,0,0
1869,74,F,Mid,1,4,1,0,666,8,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.5057,0,2
1869,74,F,Mid,1,4,1,0,666,8,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.4811,0,1
1869,74,F,Mid,1,4,1,0,666,8,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.3818,0,1
1869,74,F,Mid,1,4,1,0,666,8,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,0,0.6622,1,2
1869,74,F,Mid,1,4,1,0,666,8,East,Online,1,Life,450,18,65,High,2,0,0,0.72,0,0.439,0,1
1870,27,F,Mid,1,4,0,1,764,12,South,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.4877,0,1
1870,27,F,Mid,1,4,0,1,764,12,South,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.5259,0,2
1870,27,F,Mid,1,4,0,1,764,12,South,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.6858,1,2
1870,27,F,Mid,1,4,0,1,764,12,South,Agent,1,Home,510,21,70,Med,1,0,1,0.65,0,0.4807,0,1
1870,27,F,Mid,1,4,0,1,764,12,South,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.7832,1,3
1870,27,F,Mid,1,4,0,1,764,12,South,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.8024,1,3
1870,27,F,Mid,1,4,0,1,764,12,South,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.8144,1,3
1871,47,M,Mid,1,0,1,0,498,3,South,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.2946,0,0
1871,47,M,Mid,1,0,1,0,498,3,South,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.6769,1,2
1871,47,M,Mid,1,0,1,0,498,3,South,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.5634,1,2
1871,47,M,Mid,1,0,1,0,498,3,South,Agent,0,Home,510,21,70,Med,1,0,1,0.65,1,0.5307,0,2
1871,47,M,Mid,1,0,1,0,498,3,South,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.733,1,3
1871,47,M,Mid,1,0,1,0,498,3,South,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.6001,1,2
1871,47,M,Mid,1,0,1,0,498,3,South,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.3047,0,1
1872,42,M,Low,0,4,1,1,799,7,South,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.6145,1,2
1872,42,M,Low,0,4,1,1,799,7,South,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.7619,1,3
1872,42,M,Low,0,4,1,1,799,7,South,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.7477,1,3
1872,42,M,Low,0,4,1,1,799,7,South,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.5957,1,2
1872,42,M,Low,0,4,1,1,799,7,South,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.4359,0,1
1872,42,M,Low,0,4,1,1,799,7,South,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7572,1,3
1872,42,M,Low,0,4,1,1,799,7,South,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.539,0,2
1873,56,F,Low,0,3,1,1,315,2,East,Agent,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.2772,0,0
1873,56,F,Low,0,3,1,1,315,2,East,Agent,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.405,0,1
1873,56,F,Low,0,3,1,1,315,2,East,Agent,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.538,0,2
1873,56,F,Low,0,3,1,1,315,2,East,Agent,1,Home,510,21,70,Med,1,0,1,0.65,1,0.6392,1,2
1873,56,F,Low,0,3,1,1,315,2,East,Agent,1,Health,320,18,70,Med,1,0,0,0.85,1,0.4085,0,1
1873,56,F,Low,0,3,1,1,315,2,East,Agent,1,Life,450,18,65,High,2,0,0,0.72,1,0.5133,0,2
1873,56,F,Low,0,3,1,1,315,2,East,Agent,1,Auto,280,18,70,Med,1,1,0,0.78,1,0.4702,0,1
1874,37,F,Mid,1,4,1,1,595,1,West,Online,0,Life,450,18,65,High,2,0,0,0.72,1,0.7089,1,3
1874,37,F,Mid,1,4,1,1,595,1,West,Online,0,Health,320,18,70,Med,1,0,0,0.85,1,0.5812,1,2
1874,37,F,Mid,1,4,1,1,595,1,West,Online,0,Auto,280,18,70,Med,1,1,0,0.78,1,0.6446,1,2
1874,37,F,Mid,1,4,1,1,595,1,West,Online,0,Home,510,21,70,Med,1,0,1,0.65,1,0.6015,1,2
1874,37,F,Mid,1,4,1,1,595,1,West,Online,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.5438,0,2
1874,37,F,Mid,1,4,1,1,595,1,West,Online,0,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.6629,1,2
1874,37,F,Mid,1,4,1,1,595,1,West,Online,0,Disability,380,25,60,Med,1,0,0,0.38,1,0.4989,0,1
1875,22,F,Mid,1,0,0,0,810,18,South,Agent,0,Travel,95,18,60,Low,0,0,0,0.55,1,0.4095,0,1
1875,22,F,Mid,1,0,0,0,810,18,South,Agent,0,Disability,380,25,60,Med,1,0,0,0.38,0,0.2133,0,0
1875,22,F,Mid,1,0,0,0,810,18,South,Agent,0,Home,510,21,70,Med,1,0,1,0.65,0,0.3704,0,1
1875,22,F,Mid,1,0,0,0,810,18,South,Agent,0,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.3954,0,1
1875,22,F,Mid,1,0,0,0,810,18,South,Agent,0,Health,320,18,70,Med,1,0,0,0.85,1,0.6097,1,2
1875,22,F,Mid,1,0,0,0,810,18,South,Agent,0,Life,450,18,65,High,2,0,0,0.72,1,0.5895,1,2
1875,22,F,Mid,1,0,0,0,810,18,South,Agent,0,Auto,280,18,70,Med,1,1,0,0.78,0,0.5108,0,2
1876,18,F,Low,0,0,1,0,538,7,East,Online,1,Critical_Illness,600,25,60,High,2,0,0,0.4,0,0.1403,0,0
1876,18,F,Low,0,0,1,0,538,7,East,Online,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5273,0,2
1876,18,F,Low,0,0,1,0,538,7,East,Online,1,Home,510,21,70,Med,1,0,1,0.65,0,0.3969,0,1
1876,18,F,Low,0,0,1,0,538,7,East,Online,1,Disability,380,25,60,Med,1,0,0,0.38,0,0.3983,0,1
1876,18,F,Low,0,0,1,0,538,7,East,Online,1,Health,320,18,70,Med,1,0,0,0.85,1,0.4239,0,1
1876,18,F,Low,0,0,1,0,538,7,East,Online,1,Life,450,18,65,High,2,0,0,0.72,1,0.3866,0,1
1876,18,F,Low,0,0,1,0,538,7,East,Online,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.224,0,0
1877,47,M,Mid,1,0,1,0,600,16,South,Branch,1,Life,450,18,65,High,2,0,0,0.72,1,0.7067,1,3
1877,47,M,Mid,1,0,1,0,600,16,South,Branch,1,Health,320,18,70,Med,1,0,0,0.85,1,0.6599,1,2
1877,47,M,Mid,1,0,1,0,600,16,South,Branch,1,Auto,280,18,70,Med,1,1,0,0.78,0,0.1711,0,0
1877,47,M,Mid,1,0,1,0,600,16,South,Branch,1,Home,510,21,70,Med,1,0,1,0.65,1,0.4653,0,1
1877,47,M,Mid,1,0,1,0,600,16,South,Branch,1,Travel,95,18,60,Low,0,0,0,0.55,1,0.5793,1,2
1877,47,M,Mid,1,0,1,0,600,16,South,Branch,1,Critical_Illness,600,25,60,High,2,0,0,0.4,1,0.7518,1,3
1877,47,M,Mid,1,0,1,0,600,16,South,Branch,1,Disability,380,25,60,Med,1,0,0,0.38,1,0.7279,1,3
1878,66,M,Low,0,0,0,0,305,12,North,Agent,2,Travel,95,18,60,Low,0,0,0,0.55,0,0.1383,0,0
