user_id,email_id,unsubscribed,delivered at
1924,56,no,1994-12-26
1924,12,no,2004-11-24
1924,94,yes,1990-09-18
1924,89,yes,1979-10-05
1924,20,no,1979-05-29
1075,14,yes,1978-04-25
1075,84,no,2008-05-22
1075,42,no,1982-12-22
1075,60,no,1981-05-26
1075,23,no,1998-07-06
1075,89,yes,2013-04-03
1075,97,yes,1997-10-28
1075,50,yes,2001-12-17
1815,29,no,2016-02-24
1815,84,no,2017-08-22
45,9,no,1996-03-04
45,3,no,2020-07-18
45,75,yes,1981-07-05
45,24,no,1974-04-24
45,10,no,2013-11-10
45,52,no,2018-12-25
45,80,no,1986-08-16
45,33,no,1981-05-30
45,82,yes,2018-10-01
1844,47,yes,1998-10-02
1844,62,yes,2017-06-25
1844,18,yes,2017-09-20
1844,65,no,1984-09-06
1844,98,yes,2010-08-06
1844,51,yes,2019-06-02
1244,51,no,1975-01-21
1244,56,yes,1982-04-15
1244,4,yes,1996-04-24
1244,22,no,1982-11-03
341,100,yes,2006-07-20
341,31,no,1995-12-26
341,56,no,2003-03-30
341,48,yes,1979-01-17
341,26,yes,1974-04-27
341,52,no,2000-07-13
1709,88,no,2014-04-05
1709,48,yes,1985-02-28
1709,38,no,1984-08-19
1709,79,no,1988-11-25
1709,52,yes,2008-12-17
1709,24,yes,1998-08-02
1709,93,no,1996-01-24
298,43,yes,1975-11-03
298,82,yes,2000-01-24
298,65,yes,1970-12-10
298,56,no,2016-06-15
298,84,yes,1992-09-11
665,43,yes,1996-06-01
665,24,yes,1977-10-20
665,34,yes,2015-01-11
665,49,yes,2000-08-26
665,28,no,2010-10-29
665,94,yes,2006-12-18
665,96,yes,2015-11-11
1173,38,no,1972-09-17
1726,76,yes,2017-05-26
1679,44,yes,1976-06-11
1217,13,no,2017-05-12
1217,87,no,1986-11-16
1571,83,no,2002-02-26
1571,65,no,1976-07-13
1571,26,no,2017-08-29
1571,50,yes,2015-03-29
1571,5,yes,1970-05-15
1571,19,no,1995-05-02
154,56,no,1979-03-13
154,48,yes,1975-07-01
154,10,no,1990-12-01
154,16,no,1980-09-25
154,7,no,2000-08-20
154,55,no,2001-09-18
1801,88,no,1974-12-23
1801,82,no,2004-08-18
1801,20,yes,2018-06-06
1897,19,yes,2006-06-08
1897,50,yes,2020-01-07
1897,48,no,1994-12-13
1897,12,yes,1979-01-19
1897,10,yes,2020-03-04
1897,78,yes,2008-06-28
1897,22,yes,1971-05-13
1897,35,no,1984-10-05
1897,52,no,1982-11-17
1120,62,yes,1999-04-27
1120,24,no,1995-03-14
1120,15,no,1983-04-27
1120,70,yes,1975-05-04
1414,30,yes,1981-09-18
1993,37,no,1997-05-11
1993,60,no,2007-12-18
351,25,no,2006-06-25
351,57,yes,1990-03-24
351,60,no,2013-02-26
351,51,no,1973-09-23
351,43,yes,1980-12-02
351,10,yes,1976-05-15
351,79,no,1987-03-13
351,9,no,1996-06-21
351,24,yes,1979-04-05
1181,74,yes,1975-08-12
1181,74,no,1983-12-15
1181,78,no,2012-10-01
1181,2,yes,1983-01-31
1181,30,no,2011-09-21
1181,27,yes,2017-01-06
1181,2,no,2008-12-04
1344,91,no,2003-01-28
1344,2,yes,2006-07-13
1344,39,no,2003-03-28
1344,8,no,1970-11-25
1344,33,no,1997-01-05
726,53,yes,2014-06-10
726,31,yes,2007-02-11
726,63,no,1988-06-10
726,97,yes,2002-02-21
726,54,no,1976-09-16
726,30,no,2007-07-03
1089,57,yes,1994-09-04
1089,89,yes,1999-05-15
1089,55,no,1996-08-15
1089,4,no,2014-06-28
1089,64,yes,2000-04-22
1089,32,no,1984-06-29
1390,35,yes,1990-12-19
1390,47,yes,2017-02-06
1390,98,no,2005-10-10
1390,63,yes,1975-09-08
677,85,no,1970-08-09
677,65,yes,1993-09-14
677,55,yes,1987-05-08
677,72,yes,2010-03-22
677,56,no,1979-05-26
677,71,yes,2008-08-16
677,6,yes,1990-03-24
677,8,yes,1976-01-15
677,41,yes,1998-09-15
472,11,no,2001-11-15
472,25,no,1986-12-03
472,84,yes,1987-12-15
472,1,no,2014-09-14
472,22,no,2009-06-04
472,96,no,1982-07-24
472,22,yes,2009-11-28
472,70,no,1978-04-24
472,94,no,2012-08-14
730,56,yes,1994-12-05
730,23,yes,1993-04-27
730,56,no,1997-04-22
730,17,yes,1972-02-13
730,51,no,1973-06-05
730,4,no,2018-05-16
730,96,yes,1993-05-24
1838,88,no,2008-09-08
1838,67,no,2002-07-29
1005,29,no,1983-02-19
1005,59,yes,2018-07-04
1005,97,yes,2012-05-23
1005,63,no,2015-01-27
1005,29,no,1977-11-08
1005,81,no,1982-11-17
1005,6,no,1986-08-30
1005,29,no,1989-02-13
1005,87,no,2007-04-04
1096,15,no,1997-01-09
1096,38,no,2002-11-16
1096,10,yes,1997-09-14
1096,5,yes,2008-05-27
1096,93,yes,1997-01-27
1096,82,no,1971-07-11
987,40,no,2020-01-31
987,56,no,2003-03-12
987,47,yes,1992-03-10
987,72,yes,1994-08-13
987,11,no,2016-05-17
987,60,yes,2002-03-13
987,83,yes,1976-08-25
987,38,yes,1975-10-07
273,3,no,1973-02-22
273,66,no,2013-03-10
273,14,no,1970-07-17
273,76,yes,2015-10-18
273,69,no,1992-09-26
273,66,yes,1989-06-21
1590,69,no,2004-03-22
1590,57,yes,1993-03-16
1164,94,yes,2019-07-31
1164,6,yes,2008-10-07
298,5,no,1972-07-25
298,21,yes,1978-12-30
298,78,yes,1992-10-14
298,93,yes,2003-11-10
1984,54,yes,2017-12-07
1984,14,yes,1997-07-17
762,80,no,1992-03-09
762,18,no,1989-05-01
762,71,yes,1972-10-13
762,63,no,1990-01-21
762,46,no,1984-10-19
558,96,no,2003-05-02
558,74,yes,2009-07-24
558,35,no,1975-06-29
558,76,yes,1975-11-04
558,90,yes,2016-02-22
558,52,no,2011-08-07
558,44,no,1975-12-30
558,23,yes,1980-02-09
558,59,no,1982-05-09
1992,28,yes,1993-07-03
1992,74,no,1985-01-25
1992,76,no,1982-03-07
1992,100,no,2008-02-08
1992,70,no,1988-08-02
1992,39,no,1980-11-24
1992,71,yes,1975-02-02
1992,56,yes,2009-12-07
1992,85,yes,1974-10-05
1745,1,yes,1984-03-28
1745,77,no,1994-12-24
1745,43,yes,1983-11-30
1745,75,yes,1971-06-27
1745,23,no,1997-02-12
1745,94,yes,1998-09-25
1745,86,yes,1975-10-21
552,25,yes,2018-03-04
796,53,no,1998-03-02
325,44,yes,1986-10-06
325,92,yes,1971-12-10
325,12,yes,2006-02-02
325,84,yes,1988-04-23
325,97,yes,1999-10-13
325,30,yes,2002-02-25
325,52,yes,1970-11-10
325,27,no,1973-10-31
1472,54,no,1985-05-28
1472,72,yes,1994-02-18
1472,70,yes,2011-12-10
1472,79,yes,1975-04-08
1244,12,yes,1985-09-30
1244,57,no,2004-11-06
1244,85,no,1985-04-22
1244,23,no,2001-02-11
1244,54,no,2017-04-01
1244,45,no,1970-09-10
1244,40,yes,1980-02-11
1115,80,yes,1980-12-06
1273,79,no,1998-03-22
831,89,no,1991-11-09
831,78,no,1975-06-30
831,42,no,2007-05-24
831,71,yes,1980-04-07
831,17,yes,2018-11-22
831,83,yes,1993-08-18
585,18,yes,2019-03-04
585,39,no,2013-11-08
585,81,no,1991-10-03
585,28,yes,1991-10-09
585,85,no,2006-10-24
585,91,no,1978-06-07
585,31,no,1985-07-29
585,43,no,2016-09-05
585,70,yes,2008-06-24
1260,97,no,1987-09-21
1260,25,yes,1980-12-25
1260,17,no,2003-07-06
1700,53,no,1986-08-28
1700,41,no,2002-01-17
1700,51,yes,2005-01-13
1700,11,yes,2018-08-13
1700,70,yes,1974-12-11
1700,69,no,2004-12-31
1700,21,yes,1993-01-08
644,28,yes,2000-05-10
644,35,no,2013-09-29
757,68,yes,1983-06-05
757,32,no,1972-04-09
757,7,yes,1976-10-02
757,3,yes,1973-01-02
757,75,yes,1976-11-04
1230,99,yes,1978-10-04
1230,94,no,2018-06-16
1230,40,yes,2018-08-06
1230,99,yes,1979-10-11
1230,6,no,1996-02-23
1230,45,no,2001-04-27
1230,34,no,1982-04-26
1230,65,no,2009-07-27
1230,44,yes,1983-10-08
265,90,no,2007-02-05
265,61,no,2002-09-18
265,19,yes,2020-04-27
265,37,no,1980-11-17
265,5,no,1976-07-31
485,55,yes,2018-03-28
889,10,yes,1992-08-03
889,53,no,1981-02-12
889,12,yes,2015-12-09
889,21,no,1983-10-09
889,32,no,2016-07-24
889,78,yes,1995-12-02
889,91,no,2003-04-26
740,89,yes,2010-01-26
197,5,no,2011-04-24
197,70,yes,1999-01-16
197,40,yes,1998-10-14
197,10,yes,1977-07-02
726,26,yes,2017-12-18
726,24,no,1976-08-29
1347,36,yes,1999-09-13
1347,15,no,1982-07-17
1347,29,no,1993-05-02
1347,64,yes,1991-10-04
988,45,yes,2008-03-11
988,69,yes,1973-04-06
300,20,no,2017-12-06
300,69,yes,2013-10-31
300,26,no,1986-02-26
300,65,no,1977-01-19
300,65,yes,1971-08-02
300,7,yes,1976-02-11
300,18,no,2002-08-20
300,52,no,1977-09-23
1483,23,yes,2018-08-04
1483,97,yes,2016-01-16
208,69,yes,1970-06-16
208,28,yes,1982-05-25
208,9,no,1984-06-19
208,74,yes,1987-09-11
1958,54,yes,1976-01-11
1958,65,no,1984-07-05
1958,68,yes,1979-08-14
1384,73,no,2005-01-28
1384,33,no,1998-10-15
1384,46,yes,2015-06-17
1384,7,no,1992-08-18
1384,4,yes,2010-02-28
1384,87,yes,2008-11-15
1362,7,yes,1970-03-02
573,9,yes,2010-10-25
573,67,yes,2010-07-09
573,72,yes,1971-01-25
573,51,no,2001-03-14
1108,48,no,1983-02-25
1108,95,yes,2020-02-29
1108,25,yes,1971-05-02
1108,10,yes,1973-08-12
1108,10,no,1994-01-13
1108,14,yes,1980-03-24
1108,84,yes,2011-03-18
1108,96,yes,2019-03-02
146,49,no,2005-07-24
146,51,yes,1993-02-28
146,43,no,1988-01-09
146,51,yes,2014-05-16
146,74,no,1989-02-13
146,87,yes,1996-04-15
146,6,yes,2005-04-17
1854,39,no,2006-05-08
1854,35,yes,2001-09-09
1854,58,yes,2004-01-15
1854,30,yes,2001-09-05
1854,81,yes,1993-11-27
1854,46,no,1992-09-28
1854,84,no,2001-05-15
1854,40,no,1987-10-14
1854,21,no,1988-05-22
192,34,yes,2002-01-30
192,72,yes,1970-03-28
192,77,yes,1980-10-23
654,39,no,1976-02-16
654,80,no,1997-11-28
1052,62,yes,2016-09-14
1052,63,no,1983-02-13
1052,17,yes,1974-09-23
1052,73,no,2002-12-07
1052,61,yes,2009-01-18
1052,37,yes,2007-10-29
468,73,no,1997-03-22
468,59,yes,1992-07-25
468,70,yes,2006-04-05
468,48,no,2003-09-10
468,8,yes,1983-08-01
790,6,no,2018-11-15
790,38,no,1982-11-14
790,28,no,1988-11-30
790,30,no,1986-09-10
790,3,yes,1971-10-27
790,48,no,1992-12-18
790,3,yes,1981-04-04
1738,56,no,1980-01-27
1738,20,no,2001-06-01
1738,50,yes,2018-03-22
1738,88,yes,1974-05-08
1738,17,yes,1976-06-21
1738,94,no,1999-04-17
1738,46,no,2001-12-03
1720,3,yes,1997-09-06
1720,3,yes,2008-09-16
1720,25,no,1976-08-22
1720,80,no,2001-09-17
1720,39,no,1974-03-29
1720,53,yes,2009-09-07
1720,22,yes,1983-02-22
984,53,yes,1979-02-18
984,21,no,1977-03-10
984,21,yes,2005-09-09
1477,18,yes,2008-05-03
1477,76,yes,1993-09-12
1477,52,no,1981-07-12
1477,75,no,2006-08-02
311,30,no,2019-08-09
311,43,yes,1979-09-19
311,73,yes,1978-01-03
1814,23,yes,2002-09-01
1814,85,yes,1993-09-22
1814,73,yes,1997-09-04
350,75,yes,2020-01-17
645,98,yes,1970-12-08
645,72,no,2001-08-14
645,54,no,1983-05-30
645,76,yes,2014-04-06
645,20,yes,1990-10-18
645,43,yes,2016-10-25
645,71,no,2003-04-24
645,50,no,1995-05-22
645,19,no,1992-12-11
1149,55,no,1975-04-30
1149,87,yes,1992-02-11
1149,26,yes,1998-06-09
1149,82,no,2019-07-23
1149,2,no,1975-07-02
1149,89,no,1973-03-18
1149,76,no,1987-08-16
789,70,no,2013-05-12
789,8,no,1973-11-07
789,79,no,1979-11-21
789,54,no,1978-07-20
789,88,yes,2012-09-15
789,4,no,1998-05-21
789,31,no,2001-05-28
789,41,yes,2001-09-03
789,66,no,1970-01-25
1947,63,yes,2019-01-09
1947,76,yes,1988-07-15
1947,23,yes,1999-08-27
1947,89,yes,1990-12-06
1947,72,yes,1996-05-29
1947,20,yes,2008-04-07
1947,72,no,1976-10-01
1947,98,yes,1980-11-03
1843,33,no,1995-06-07
1843,70,no,1988-11-08
518,52,yes,1980-10-31
518,8,yes,2009-08-01
518,71,yes,2003-12-05
518,59,yes,2013-02-28
518,37,no,1988-08-12
518,37,yes,2017-10-08
518,56,no,2004-03-17
1838,71,yes,1989-04-15
1571,77,yes,2002-05-26
1571,43,no,1986-05-06
1571,85,yes,1972-10-27
1160,66,yes,1993-09-20
1160,24,yes,1988-01-28
1160,50,yes,1981-12-03
1160,37,yes,1993-04-23
1160,67,yes,1979-11-12
1160,58,no,1997-11-14
611,8,yes,1982-12-31
611,76,yes,1999-12-27
611,21,yes,1981-12-26
611,71,no,1992-06-01
611,13,no,1995-07-31
611,44,no,1972-07-06
1703,87,no,1980-02-20
1703,49,no,1971-08-23
1703,12,no,2019-11-10
1703,50,yes,2008-05-17
1703,13,no,2017-06-04
1703,1,yes,1984-05-17
1703,39,no,2010-11-30
1703,45,yes,2000-10-21
1703,62,no,1972-10-19
1305,15,yes,1977-02-14
1305,90,yes,2007-07-21
182,10,no,1998-06-01
182,100,no,1984-10-05
182,32,no,1994-05-12
182,44,yes,1972-06-26
182,12,yes,1975-09-24
1374,54,yes,2001-10-28
74,7,yes,1994-03-26
74,74,no,2009-02-04
74,78,yes,2019-09-16
74,95,no,2019-09-07
74,98,no,1980-06-17
74,5,no,1981-10-22
74,91,no,1986-10-21
1324,79,yes,1972-01-17
1324,92,yes,2009-08-25
1324,94,yes,2017-01-24
1324,23,no,1972-07-30
1324,36,yes,1997-07-29
1324,40,no,2009-10-16
1324,71,no,1980-11-24
1324,35,no,1976-01-19
1324,29,no,2002-03-02
1820,21,yes,1979-06-22
1820,53,yes,1974-04-16
1820,69,no,1987-08-29
1820,21,yes,1979-08-25
1820,13,yes,1995-03-24
1820,52,no,1988-03-10
1820,95,no,1990-04-07
984,24,yes,2010-03-05
984,34,yes,1975-08-21
984,60,no,1979-08-08
984,91,no,1989-04-04
984,22,yes,2002-05-30
1926,18,no,2001-06-07
1926,93,yes,1990-02-28
1926,49,yes,1988-03-09
1926,79,no,1987-03-17
1926,70,no,1975-06-30
1926,2,yes,1972-11-22
1926,32,yes,1990-07-07
1926,6,yes,2002-06-15
1434,92,yes,2005-10-24
1434,47,no,2003-03-22
1434,42,no,1973-11-24
1434,80,yes,2016-01-31
1434,1,yes,2020-06-14
1434,94,no,2000-01-25
1434,45,no,1992-03-26
1434,78,no,1984-05-14
130,88,yes,1974-12-30
1012,58,no,2002-10-30
1012,14,no,1970-06-06
1012,18,yes,1991-06-01
1012,39,no,1988-01-19
1012,87,yes,2014-11-02
1012,79,yes,2015-07-04
1012,21,no,2014-10-01
1012,77,yes,2006-02-03
1012,75,yes,1971-12-31
1729,62,yes,2007-06-23
1729,30,no,1988-05-03
1729,35,no,2015-08-28
1729,61,no,2020-06-08
168,87,yes,1980-10-11
168,99,no,1998-07-07
168,14,yes,2010-07-24
168,85,no,1970-08-20
168,18,no,1981-03-15
168,64,yes,2005-05-08
168,52,yes,2004-08-08
168,38,yes,2000-08-20
1691,31,no,1981-09-19
1691,28,yes,2020-02-25
1691,37,no,1986-09-19
1691,3,no,1976-02-26
1691,32,yes,2016-11-21
1691,88,no,2005-10-22
1801,35,no,2004-10-18
1801,82,yes,1977-03-31
1005,81,no,1984-10-02
1005,84,yes,2008-12-30
1005,90,yes,1990-02-21
1005,35,yes,1980-10-11
1005,87,no,2005-07-16
122,76,yes,2012-12-28
122,16,yes,1989-12-03
122,32,yes,1994-06-26
1613,61,no,2001-04-29
1613,6,yes,1997-11-02
1613,18,yes,2013-04-16
1613,87,no,2019-08-29
1613,98,no,1984-06-04
1613,13,yes,2008-12-07
1613,43,no,1972-05-29
1613,90,no,2009-02-17
1613,60,no,1974-10-22
1865,29,no,1998-06-18
1865,89,yes,1989-04-15
1865,1,no,1997-04-27
1865,85,no,1980-03-13
1865,10,no,2009-05-11
1865,43,no,2016-02-11
1865,30,yes,2005-11-05
1865,46,yes,2011-10-12
1865,78,no,1975-04-09
1189,88,no,1982-08-22
1189,40,no,2018-10-06
1189,39,yes,1987-04-29
1189,57,yes,1980-03-09
1189,60,yes,2017-07-16
1189,82,yes,1976-02-14
1189,20,yes,2009-09-05
1189,77,no,2005-01-07
1028,51,no,1976-10-18
1028,72,yes,1979-01-03
1028,96,no,2000-01-03
1028,7,yes,1998-12-19
314,79,yes,1984-10-12
314,75,yes,2019-05-31
314,11,no,1990-07-05
314,56,no,1993-10-07
314,9,yes,1983-10-15
314,87,no,1998-12-04
1239,99,no,1980-08-15
1239,69,no,1977-01-19
1879,75,yes,2012-05-24
1879,34,yes,2019-10-24
1879,74,no,1998-02-18
1879,47,no,2014-01-18
939,50,yes,2001-03-12
939,99,no,2010-07-20
939,70,yes,1970-07-04
1779,76,no,2019-12-17
1779,55,yes,2011-11-21
1779,62,yes,1987-02-24
1779,36,yes,1971-06-08
613,67,yes,1985-05-28
613,59,no,2000-08-10
613,68,yes,2012-02-23
613,5,yes,1990-09-14
613,64,no,1972-08-13
613,19,yes,1997-02-23
613,76,no,1989-11-10
613,48,yes,2011-11-04
613,45,no,1976-01-02
775,27,no,1992-01-31
775,63,no,2001-06-03
775,80,no,1984-08-27
775,62,no,1983-12-11
775,33,no,1994-04-26
878,62,no,1991-10-22
878,93,yes,1980-04-13
878,84,no,2004-08-20
878,19,no,1983-08-30
878,64,yes,1997-07-31
1686,23,yes,1972-09-10
1686,99,no,1986-03-12
1686,9,no,1987-03-20
1686,52,no,2005-07-28
30,76,yes,1994-09-28
30,25,yes,1982-11-14
30,37,yes,2004-02-28
30,71,no,1977-09-27
30,76,no,1970-09-02
1088,32,yes,2000-03-03
1088,31,no,1993-07-05
1088,44,yes,2012-09-19
1088,93,yes,2018-10-23
750,37,yes,1989-05-17
750,37,no,1999-06-23
750,83,yes,2012-06-23
750,83,no,2000-07-01
750,95,no,2003-03-20
750,20,no,1986-09-24
750,46,no,1977-05-03
750,14,yes,1976-02-16
750,75,no,2009-04-15
1038,65,yes,2016-02-07
650,26,yes,2009-04-15
650,97,yes,1971-03-19
650,91,no,1976-11-29
1296,41,no,1993-09-18
1296,22,yes,1995-05-22
1296,20,no,2008-05-06
1296,62,yes,1996-10-21
543,53,no,1996-05-09
543,83,no,1989-02-23
1871,94,yes,1998-10-31
1871,23,no,1995-09-06
1871,89,yes,1972-01-26
1871,78,yes,1979-09-27
1871,63,yes,1999-07-25
1871,50,yes,2002-08-30
1871,92,yes,1992-06-19
1871,11,no,2014-10-18
1871,35,yes,1977-10-23
966,51,no,2015-08-13
966,80,yes,2000-01-12
966,57,no,1987-02-10
966,54,no,1986-07-20
966,5,no,1982-08-01
1779,8,yes,2013-10-04
1779,30,no,1993-08-19
1779,6,yes,1986-04-21
1779,26,no,1979-07-22
1779,57,yes,2007-05-24
1297,30,yes,2020-02-25
1297,75,yes,2003-03-17
1297,81,no,2014-12-13
1297,1,no,1977-12-10
688,65,no,2004-03-28
52,19,no,1970-11-29
52,65,yes,1988-07-15
52,62,no,1973-08-12
52,88,no,1977-04-14
52,75,yes,1981-08-26
1957,11,no,1987-11-10
1957,33,yes,1973-01-01
1957,5,yes,2010-10-28
1957,94,no,2004-04-30
1957,21,yes,2019-07-31
1957,39,yes,1973-11-30
1957,39,yes,1975-04-28
1122,97,yes,1977-06-02
1122,67,yes,1983-06-11
1122,87,no,2009-10-27
1122,27,no,1995-09-08
1122,64,no,2013-08-07
1122,73,no,2009-07-27
1122,40,no,2019-08-27
1122,15,yes,1997-07-03
622,75,no,1985-04-27
622,98,no,2004-04-04
622,51,no,2008-02-05
622,85,yes,2011-02-28
622,76,yes,1995-11-06
622,95,yes,1996-01-04
304,74,yes,2006-05-31
304,14,yes,2009-11-15
1080,28,yes,2009-01-06
1080,28,yes,2004-01-17
1080,81,no,1988-10-19
1080,90,yes,1986-05-31
1080,25,yes,1983-05-03
568,65,no,1980-01-16
568,89,no,2020-04-21
568,72,no,1980-10-06
568,34,yes,2009-01-18
568,16,yes,1989-04-30
568,50,no,1982-04-27
1552,10,no,1983-10-26
1552,81,no,2012-07-03
1552,51,yes,2019-09-23
1552,6,yes,2008-07-30
164,91,no,2001-03-13
164,76,yes,1970-07-30
164,44,yes,1975-05-20
164,95,no,1983-04-14
164,90,yes,2012-09-30
164,37,no,2012-04-16
164,54,no,1989-12-28
164,50,no,1979-06-15
1852,100,yes,1976-04-02
1852,59,yes,2019-04-08
1852,59,yes,1978-07-31
1852,39,no,2000-06-17
1852,17,yes,2011-01-23
1852,60,yes,2008-11-04
632,69,yes,2008-11-23
632,20,yes,1998-09-19
632,78,no,2013-11-01
632,46,yes,2002-08-11
632,14,yes,2017-12-03
632,73,no,2000-07-19
1428,91,no,1997-12-21
1428,45,yes,1980-08-17
1428,71,no,1995-08-16
1428,23,no,1986-04-01
1428,22,yes,2002-06-06
1428,18,yes,2012-07-14
204,62,no,2014-11-04
204,20,yes,1985-12-25
204,59,no,2013-05-18
204,24,yes,1986-11-06
204,65,no,1980-03-22
204,66,yes,1999-03-27
82,40,yes,1995-04-14
82,59,yes,1974-12-06
82,90,no,2005-11-28
82,86,no,2000-07-19
82,78,yes,2000-08-03
82,97,no,1979-12-14
1089,39,yes,1973-08-14
1089,17,yes,1970-09-09
1089,45,no,2010-01-15
1089,89,no,1989-01-17
559,47,yes,2006-01-26
250,27,yes,2004-09-20
250,48,yes,1975-01-11
250,19,no,1972-03-12
334,86,no,1999-04-17
334,73,yes,1977-08-08
334,26,yes,1994-01-13
1522,99,no,2013-02-05
1522,6,yes,2018-12-09
1522,79,no,1978-01-20
1522,36,no,1996-07-16
1522,41,yes,1998-10-27
1522,89,yes,1998-08-16
1522,86,yes,2013-07-29
641,4,no,2003-10-01
641,52,no,1985-11-18
641,94,yes,1991-03-01
641,91,no,1995-09-21
641,63,no,2010-09-05
641,19,yes,1999-03-23
641,83,no,1985-04-08
641,12,no,2016-12-02
1020,39,yes,1980-12-28
740,98,yes,1983-03-03
740,6,no,1996-01-29
740,18,yes,1989-11-27
740,13,yes,2007-08-07
740,33,yes,2012-10-09
740,57,no,2011-10-31
740,83,no,1970-04-09
740,84,yes,1991-06-03
260,80,no,2001-01-12
260,87,yes,1990-11-27
260,6,no,1998-11-04
260,30,yes,1976-11-01
260,31,no,1977-07-12
551,97,yes,2013-05-14
1597,94,yes,1984-04-29
1597,90,yes,1986-08-23
761,25,no,1980-07-20
761,14,yes,2014-11-30
761,96,no,1987-12-08
761,56,yes,1982-02-03
761,14,yes,1974-02-21
761,23,no,1993-01-02
761,94,no,1997-12-17
761,18,no,1982-11-29
289,85,yes,1989-06-11
289,47,yes,1985-03-27
289,21,yes,1971-07-08
1463,43,yes,2003-01-07
1463,25,no,1981-10-06
1463,5,yes,2009-05-03
1463,36,no,2008-12-13
1463,100,yes,1980-08-29
1463,80,no,1987-05-18
1463,26,yes,1991-10-07
1463,17,yes,1972-02-13
1463,52,yes,1977-12-28
439,67,yes,1977-11-11
439,15,yes,1980-06-15
439,88,no,2010-12-25
439,62,yes,2002-02-28
439,14,no,1978-02-15
439,49,no,1972-04-09
439,51,no,2014-11-05
590,3,yes,1980-04-09
590,97,no,1975-04-24
590,35,no,1985-03-06
590,5,yes,1998-10-04
590,66,no,1989-06-10
590,10,yes,2008-02-13
590,62,yes,1995-02-13
551,96,yes,1998-04-05
551,5,yes,2017-05-11
551,60,no,1989-05-21
551,97,yes,2011-07-31
281,38,no,1975-09-17
24,58,no,2005-07-02
24,83,no,1994-04-04
24,41,yes,2001-09-23
24,40,no,1990-12-17
446,82,no,2003-05-03
446,72,no,1997-11-01
446,54,no,1999-01-16
446,72,no,1983-02-03
1613,37,no,2010-03-05
1468,74,no,1986-10-14
1468,17,no,1985-11-08
1468,13,no,1980-12-02
1468,40,yes,2012-12-30
1468,56,yes,2007-12-15
1468,83,yes,1982-04-14
389,36,yes,1986-04-07
389,64,yes,1986-07-19
389,83,yes,2020-03-14
389,59,yes,2013-09-06
389,53,no,2014-06-29
389,47,no,2012-06-18
483,77,no,2015-08-07
483,62,no,2008-06-02
483,97,no,2020-01-02
483,21,no,2008-02-05
483,31,yes,1987-07-14
483,91,yes,2012-05-14
483,59,no,1977-06-24
483,82,yes,1978-01-31
483,78,no,2014-03-25
779,84,yes,2006-03-31
779,92,yes,1976-02-12
1977,93,no,1992-05-21
1977,21,no,2006-07-22
1977,70,yes,2003-06-07
1977,65,no,1986-08-01
1977,19,no,1980-08-01
1977,97,yes,1999-02-05
1977,57,yes,2009-10-07
1977,7,yes,2016-05-08
299,42,yes,2009-04-25
299,10,no,2018-07-01
86,95,yes,2010-07-08
86,58,no,2011-01-26
86,44,yes,1988-09-21
86,8,yes,1998-07-25
367,75,no,1973-03-14
367,94,yes,1982-04-20
367,12,no,1980-03-11
367,21,no,1982-07-02
367,76,no,1985-10-24
614,89,yes,1982-10-28
614,92,yes,2017-10-15
614,62,no,1977-02-07
614,25,yes,2009-05-07
654,55,no,1986-02-02
654,9,yes,1988-02-14
349,26,yes,1975-02-12
349,28,no,1979-11-09
349,73,yes,1986-11-26
349,11,yes,2016-11-23
349,54,yes,2005-01-17
349,11,yes,1997-09-01
349,55,no,1996-06-21
970,14,yes,2011-12-27
970,87,yes,2000-09-19
970,58,yes,2017-06-03
970,97,no,1986-01-10
970,64,no,2002-09-14
292,53,yes,2020-09-02
292,19,yes,1995-01-23
292,56,yes,2016-08-27
292,76,yes,1998-01-02
292,55,no,1977-11-05
292,77,no,1993-05-16
292,34,no,1983-02-16
292,96,no,2000-04-17
1145,100,no,2015-01-12
1145,80,no,2003-06-02
1145,68,no,1970-05-20
1145,81,yes,1997-09-04
1139,94,yes,1990-07-18
1139,29,yes,2007-03-01
1139,23,no,2014-07-26
1139,89,no,2003-12-27
1139,56,no,1971-12-28
1689,50,no,1994-11-14
1689,62,yes,1995-09-17
1689,72,yes,2016-07-29
1689,73,yes,1991-07-13
556,50,yes,1971-01-01
556,71,no,2003-01-24
556,43,yes,1979-08-22
556,49,no,1987-12-23
556,6,yes,1997-01-07
556,55,no,2018-08-18
556,97,no,1986-07-25
556,79,yes,2003-03-17
556,85,no,1987-08-29
1175,24,no,1972-03-10
1476,30,no,1989-06-07
1476,60,no,2006-03-08
1476,80,yes,2015-07-18
1476,62,yes,2005-08-20
1476,57,yes,1987-09-21
1476,65,yes,1986-06-11
1476,90,no,1981-12-21
1476,39,no,2010-11-01
1476,9,no,2005-06-01
293,27,no,2005-07-19
293,59,yes,1993-02-27
293,54,yes,1974-09-29
293,14,no,1996-01-14
293,88,no,2017-03-07
839,56,no,1980-08-29
839,6,yes,1972-03-01
839,16,no,2006-06-08
839,87,no,2006-03-16
839,18,yes,2020-03-07
1026,57,yes,1996-10-27
1026,57,no,1990-07-14
1026,15,no,1979-03-31
1098,36,yes,2000-07-25
1098,14,no,2009-03-16
1098,23,no,2002-02-10
1098,87,yes,1978-01-30
1098,56,yes,1978-06-09
1098,81,no,2009-10-30
1098,1,yes,1976-01-20
412,8,yes,2020-05-23
412,60,no,2002-03-31
412,42,no,2007-02-21
412,44,no,2017-09-22
